planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_max_states_failed, goal_name
right_arm_TRRT, 0.231338984, 1, 0.102666349, 0.007787, 0.0, 5.88204905297, 1, 0.116826705635, 0.120791, 1.27840977129, 6.64569411563, 1, 0.0762622769583, 9.4635e-05, 3.67522104295e-16, 5.88204905297, 1, 0.111234391815, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.246419252, 1, 0.10036022, 0.007668, 0.0, 5.86312597044, 1, 0.116941392422, 0.138295, 1.35720021, 7.848942505, 1, 0.0815298681458, 9.6032e-05, 4.90029472256e-16, 5.86312597044, 1, 0.111423076998, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.19091925, 1, 0.102357148, 0.007698, 0.0, 5.87155623081, 1, 0.117127481848, 0.080768, 5.42747705002, 9.13594307669, 1, 0.070061862612, 9.6102e-05, 5.51283156646e-16, 5.87155623081, 1, 0.111697119372, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.290392026, 1, 0.096827042, 0.007695, 0.0, 5.86967292797, 1, 0.117122869939, 0.185775, 3.57219887464, 8.17038299516, 1, 0.0737111228876, 9.4984e-05, 5.81909998296e-16, 5.86967292797, 1, 0.111680721158, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.23793242, 1, 0.102205087, 0.007196, 0.0, 5.87979569445, 1, 0.116976998746, 0.128436, 1.8417614953, 7.35942570704, 1, 0.0587606974877, 9.5333e-05, 7.04417366763e-16, 5.87979569445, 1, 0.111470086564, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.221615821, 1, 0.099702233, 0.007185, 0.0, 5.49164769874, 1, 0.107540257275, 0.114635, 1.52357843716, 7.24106190754, 1, 0.0750024471093, 9.3588e-05, 6.97854472779e-16, 5.49164769874, 1, 0.10374832313, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.265930186, 1, 0.103457014, 0.007081, 0.0, 5.86000347663, 1, 0.116940461099, 0.155296, 2.61993407145, 9.71544264809, 1, 0.0777283266187, 9.6172e-05, 1.83761052215e-16, 5.86000347663, 1, 0.111403369184, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 1.758772674, 1, 0.099488204, 0.007063, 0.0, 5.87303373282, 1, 0.116852045059, 1.652129, 4.57045681783, 11.8290702651, 1, 0.0576646167319, 9.247e-05, 6.12536840627e-16, 5.87303373282, 1, 0.111263351194, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.277141948, 1, 0.108833825, 0.007178, 0.0, 5.87615918471, 1, 0.116996385157, 0.161035, 4.18525624059, 8.95483022579, 1, 0.067915976114, 9.5123e-05, 4.28775788548e-16, 5.87615918471, 1, 0.111479281865, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.293015823, 1, 0.099621515, 0.007088, 0.0, 5.85423695097, 1, 0.117202792317, 0.186213, 3.02818347288, 9.48235362231, 1, 0.073086622109, 9.3308e-05, 4.90029472256e-16, 5.85423695097, 1, 0.111753828053, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.25318639, 1, 0.096365171, 0.007282, 0.0, 5.85627814541, 1, 0.116955034435, 0.149442, 2.99273184685, 6.91024052162, 1, 0.0849363900382, 9.7219e-05, 3.98148946353e-16, 5.85627814541, 1, 0.111423090614, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.484621264, 1, 0.091068537, 0.007121, 0.0, 5.87634689525, 1, 0.117015931755, 0.386338, 3.46060591738, 10.3594862431, 1, 0.0586950965847, 9.3727e-05, 3.36895262469e-16, 5.87634689525, 1, 0.111474391458, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.234197237, 1, 0.102553462, 0.00706, 0.0, 5.88948387006, 1, 0.116822525859, 0.124489, 3.79399201178, 9.61378415903, 1, 0.066887293011, 9.4775e-05, 3.98148946586e-16, 5.88948387006, 1, 0.111264472121, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.483914822, 1, 0.097830876, 0.006223, 0.0, 4.73740188306, 1, 0.0844470206648, 0.37978, 5.69534534092, 12.1951734702, 1, 0.0681304004975, 8.0946e-05, 3.55271368689e-16, 4.73740188306, 1, 0.0833777996898, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.245063008, 1, 0.096637653, 0.007112, 0.0, 5.88070763651, 1, 0.117075674236, 0.141219, 2.6655951074, 6.92320629144, 1, 0.08298732933, 9.4355e-05, 3.67522104295e-16, 5.88070763651, 1, 0.111627180772, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.219842973, 1, 0.091759138, 0.007092, 0.0, 5.07430510056, 1, 0.0960518941283, 0.120906, 3.50253977977, 7.37552435338, 1, 0.0708851556886, 8.5835e-05, 1.02482125635e-15, 5.07430510056, 1, 0.093333803977, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.337662214, 1, 0.105643665, 0.007665, 0.0, 5.85629183244, 1, 0.116832271218, 0.224252, 3.69968876566, 8.75332634861, 1, 0.072316104976, 0.000101549, 7.35044208725e-16, 5.85629183244, 1, 0.1112686966, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.200325056, 1, 0.09671891, 0.007077, 0.0, 5.87640873537, 1, 0.116882670671, 0.096435, 2.09967653047, 7.05861142098, 1, 0.0655798218213, 9.4146e-05, 3.0626842045e-16, 5.87640873537, 1, 0.111332621554, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 3.747850688, 1, 0.099531126, 0.007096, 0.0, 5.87438431157, 1, 0.116943739355, 3.641132, 4.67706964611, 14.9900130882, 1, 0.0582657465246, 9.1562e-05, 3.98148946353e-16, 5.87438431157, 1, 0.11139811858, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.315806852, 1, 0.094426103, 0.007413, 0.0, 5.86570541642, 1, 0.117114339024, 0.213853, 2.30432497054, 7.36601567134, 1, 0.0626285900362, 0.000114749, 6.43163683015e-16, 5.86570541642, 1, 0.111638012888, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.206359128, 1, 0.095229214, 0.007235, 0.0, 5.8474523824, 1, 0.117171507329, 0.1038, 4.22238317577, 8.55615138507, 1, 0.0637569958732, 9.4914e-05, 6.43163682919e-16, 5.8474523824, 1, 0.111709712908, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.206525499, 1, 0.094242724, 0.007479, 0.0, 5.79795400584, 1, 0.114933781326, 0.104709, 4.04137603726, 9.47733964271, 1, 0.0517203843753, 9.4775e-05, 2.75641578391e-16, 5.79795400584, 1, 0.109706172398, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.286864832, 1, 0.106487499, 0.007083, 0.0, 5.86291317899, 1, 0.117121621966, 0.173199, 2.78825754907, 7.98897867237, 1, 0.0801113756994, 9.5333e-05, 6.12536840587e-16, 5.86291317899, 1, 0.11162014691, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.267164354, 1, 0.097055837, 0.007112, 0.0, 5.8867193143, 1, 0.117084890604, 0.162903, 2.15106343667, 7.20008616714, 1, 0.0620996288278, 9.3517e-05, 3.06268420314e-16, 5.8867193143, 1, 0.111628228477, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.216394138, 1, 0.094561363, 0.007145, 0.0, 5.8717322561, 1, 0.11679841578, 0.114593, 1.62359388617, 7.47235708595, 1, 0.0686910672283, 9.4775e-05, 3.67522104664e-16, 5.8717322561, 1, 0.11121696799, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.368537437, 1, 0.094622434, 0.007086, 0.0, 5.55647302289, 1, 0.108670126647, 0.266738, 3.00632114852, 6.7442932058, 1, 0.0765508934855, 9.1003e-05, 6.02692498617e-16, 5.55647302289, 1, 0.104536361194, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.22992805, 1, 0.103609904, 0.007114, 0.0, 5.86765062783, 1, 0.117117114365, 0.11911, 2.98731124645, 8.12539114509, 1, 0.0740050286628, 9.4146e-05, 3.98148946353e-16, 5.86765062783, 1, 0.111679741792, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.219582673, 1, 0.096592937, 0.006289, 0.0, 4.84066301938, 1, 0.0887125935405, 0.11662, 4.65660051396, 8.74114885574, 1, 0.0694989054822, 8.0736e-05, 6.75015599383e-16, 4.84066301938, 1, 0.0869330258667, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.213823072, 1, 0.093933834, 0.006235, 0.0, 4.90373557146, 1, 0.0903927981853, 0.113561, 3.28020920339, 6.12098207219, 1, 0.083354402706, 9.3238e-05, 9.22339130709e-16, 4.90373557146, 1, 0.088191566559, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.212646524, 1, 0.105049531, 0.007091, 0.0, 5.86606037838, 1, 0.117215037346, 0.100402, 2.99374384385, 8.254322756, 1, 0.0630609808633, 0.000103993, 4.59402630334e-16, 5.86606037838, 1, 0.111777847954, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.308271464, 1, 0.096253201, 0.007721, 0.0, 5.87122137664, 1, 0.116862591356, 0.204202, 4.67304855463, 8.97559737923, 1, 0.0583103981156, 9.5263e-05, 3.67522104295e-16, 5.87122137664, 1, 0.111281099504, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.334912771, 1, 0.091336438, 0.007101, 0.0, 5.84098373037, 1, 0.117174338549, 0.23638, 3.58936419296, 8.94627232425, 1, 0.0793484013814, 9.5333e-05, 3.06268420314e-16, 5.84098373037, 1, 0.111700424603, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.268729283, 1, 0.100922448, 0.007118, 0.0, 5.03222173366, 1, 0.0951067022979, 0.160603, 3.94715447248, 7.26317028028, 1, 0.0600122193044, 8.5835e-05, 8.54017711787e-16, 5.03222173366, 1, 0.0925609238732, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.333699768, 1, 0.101844086, 0.007163, 0.0, 5.85348084067, 1, 0.116994991899, 0.224597, 4.99205594008, 11.9540062876, 1, 0.0616960633984, 9.5682e-05, 3.67522104431e-16, 5.85348084067, 1, 0.111487739302, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.253544462, 1, 0.096717408, 0.007131, 0.0, 5.84976920416, 1, 0.117189291865, 0.149601, 2.43310135249, 7.81954224508, 1, 0.0658874319245, 9.5054e-05, 3.36895262236e-16, 5.84976920416, 1, 0.111730931648, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.223658543, 1, 0.11501442, 0.007199, 0.0, 5.86919806394, 1, 0.116848293692, 0.10135, 4.51003500784, 7.76585151849, 1, 0.0689593104815, 9.5123e-05, 2.75641578255e-16, 5.86919806394, 1, 0.111260224005, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 1.031547588, 1, 0.115591001, 0.007142, 0.0, 5.86260307189, 1, 0.116871979088, 0.908721, 4.60838368435, 13.758147762, 1, 0.080963812458, 9.3587e-05, 3.36895262509e-16, 5.86260307189, 1, 0.111277656822, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.228691581, 1, 0.108269295, 0.007073, 0.0, 5.87920404905, 1, 0.116997271776, 0.113255, 4.11081872586, 7.92095527246, 1, 0.0892841372018, 9.4286e-05, 5.20656314548e-16, 5.87920404905, 1, 0.111514839376, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.20953335, 1, 0.111879576, 0.0072, 0.0, 5.86208222529, 1, 0.117113295943, 0.090359, 4.97214560873, 8.53966564868, 1, 0.0609836274615, 9.4774e-05, 6.73790524841e-16, 5.86208222529, 1, 0.111662355733, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.237645933, 1, 0.100317854, 0.007157, 0.0, 5.87899695389, 1, 0.116967186332, 0.130074, 2.56284381865, 7.26741402765, 1, 0.0779339284636, 9.7079e-05, 6.73790524608e-16, 5.87899695389, 1, 0.111449011698, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.254191124, 1, 0.098201416, 0.007137, 0.0, 5.87370724707, 1, 0.116951316595, 0.148755, 1.1624901911, 6.37783185083, 1, 0.0665452932431, 9.7708e-05, 5.20656314315e-16, 5.87370724707, 1, 0.111403052406, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.302033103, 1, 0.108891979, 0.007771, 0.0, 5.88280857131, 1, 0.117180164903, 0.185275, 2.79411961219, 7.32575783966, 1, 0.0768774211068, 9.5124e-05, 4.59402630334e-16, 5.88280857131, 1, 0.111735628854, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.211818556, 1, 0.101678362, 0.007678, 0.0, 5.87441541159, 1, 0.116773344576, 0.102367, 1.44083312247, 7.13783669311, 1, 0.0628569639909, 9.5194e-05, 8.57551577016e-16, 5.87441541159, 1, 0.111159765772, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.317809339, 1, 0.105821727, 0.007118, 0.0, 5.86179448685, 1, 0.116894874722, 0.204774, 4.51131898894, 9.07270690926, 1, 0.0685863348522, 9.5612e-05, 3.06268420177e-16, 5.86179448685, 1, 0.111341660136, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.363583942, 1, 0.109617104, 0.007214, 0.0, 5.39767060975, 1, 0.105263136327, 0.246664, 5.3294390419, 8.82160376842, 1, 0.069904988345, 8.8838e-05, 4.6053695807e-16, 5.39767060975, 1, 0.101784379118, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.318750168, 1, 0.095970533, 0.007093, 0.0, 5.86265868596, 1, 0.116761740297, 0.215592, 1.66341413517, 7.28820344267, 1, 0.0622874385176, 9.4635e-05, 4.90029472625e-16, 5.86265868596, 1, 0.111144563247, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.228215402, 1, 0.098246208, 0.007145, 0.0, 5.85306685057, 1, 0.116858366877, 0.122729, 3.63139877622, 8.84212735603, 1, 0.0557495165043, 9.5194e-05, 9.18805258971e-16, 5.85306685057, 1, 0.111309267324, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.309136796, 1, 0.095781662, 0.00638, 0.0, 4.62502958246, 1, 0.0811483049765, 0.206893, 5.30512695844, 8.57570904488, 1, 0.0614419037011, 8.2134e-05, 1.03028696447e-15, 4.62502958246, 1, 0.0803587836772, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.295676985, 1, 0.116663179, 0.007069, 0.0, 5.85373564975, 1, 0.116905797273, 0.171842, 1.94697465561, 6.90885833299, 1, 0.0655975592407, 0.000102806, 3.06268420177e-16, 5.85373564975, 1, 0.111359563881, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.356308371, 1, 0.098992876, 0.007138, 0.0, 5.84991816969, 1, 0.116948224604, 0.250083, 3.50314155178, 8.18983421302, 1, 0.069884560859, 9.4495e-05, 2.45014736333e-16, 5.84991816969, 1, 0.11139589805, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.436789064, 1, 0.094981057, 0.007109, 0.0, 5.86216598064, 1, 0.116868712008, 0.334605, 3.27708875727, 8.87882201713, 1, 0.0724017542715, 9.4007e-05, 3.36895262372e-16, 5.86216598064, 1, 0.111279251247, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.392829077, 1, 0.100935655, 0.007119, 0.0, 5.53228199038, 1, 0.109021306038, 0.284683, 5.31447591886, 9.00544542259, 1, 0.0549746346302, 9.1422e-05, 7.29575129862e-16, 5.53228199038, 1, 0.105012688786, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.242041813, 1, 0.095003019, 0.007162, 0.0, 5.8655018495, 1, 0.117150515318, 0.139764, 3.09628274385, 7.92717868292, 1, 0.0634055041398, 0.000112794, 3.98148946217e-16, 5.8655018495, 1, 0.111685306861, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.236795124, 1, 0.099274861, 0.007652, 0.0, 5.81099071704, 1, 0.115874998271, 0.129773, 2.86826590886, 8.92341677923, 1, 0.0559924224821, 9.5263e-05, 5.20656314684e-16, 5.81099071704, 1, 0.110572589882, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.248095091, 1, 0.096970806, 0.007093, 0.0, 5.87860775613, 1, 0.116974048316, 0.143937, 5.43349691454, 9.56795412672, 1, 0.0522749352136, 9.4285e-05, 3.67522104567e-16, 5.87860775613, 1, 0.111438958039, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.317044855, 1, 0.10206015, 0.007127, 0.0, 5.88980616294, 1, 0.116955243051, 0.207763, 2.5682898311, 8.12014740919, 1, 0.0593575011784, 9.4705e-05, 4.28775788275e-16, 5.88980616294, 1, 0.111416283353, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.288488851, 1, 0.095049727, 0.007136, 0.0, 5.8592387651, 1, 0.116909526289, 0.186208, 4.37500646572, 8.42715136145, 1, 0.0547878706398, 9.5124e-05, 4.28775788548e-16, 5.8592387651, 1, 0.111364097688, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.25403873, 1, 0.100382235, 0.007084, 0.0, 5.85492933748, 1, 0.117242343724, 0.146478, 4.69236583464, 9.60361589997, 1, 0.078810401834, 9.4495e-05, 5.51283154444e-16, 5.85492933748, 1, 0.11181210187, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.331635958, 1, 0.091530231, 0.007615, 0.0, 5.86808446804, 1, 0.117135152221, 0.232397, 3.40549176976, 7.19415946179, 1, 0.0629068124108, 9.3727e-05, 1.83761052215e-16, 5.86808446804, 1, 0.111641849166, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.319606353, 1, 0.101278067, 0.007116, 0.0, 5.85948582941, 1, 0.1168653965, 0.211118, 3.84277210131, 9.59379275289, 1, 0.0617426550732, 9.4286e-05, 6.125368409e-16, 5.85948582941, 1, 0.11129950398, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 5.080489704, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.281415956, 1, 0.101258391, 0.007097, 0.0, 5.8676347314, 1, 0.116814024746, 0.172966, 4.68760440592, 8.7466811902, 1, 0.0643667113036, 9.4565e-05, 3.67522104295e-16, 5.8676347314, 1, 0.111253820103, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.280833474, 1, 0.098309397, 0.007101, 0.0, 5.86001134396, 1, 0.11701527983, 0.175329, 1.22097456437, 7.2300860347, 1, 0.0714746937156, 9.4077e-05, 3.06268420177e-16, 5.86001134396, 1, 0.111522994936, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.34780638, 1, 0.096353173, 0.007169, 0.0, 5.02045102216, 1, 0.0942979305983, 0.244199, 5.01750101717, 8.76402439967, 1, 0.060450251253, 8.5207e-05, 4.78249918233e-16, 5.02045102216, 1, 0.0916651362697, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.362443572, 1, 0.114628099, 0.00739, 0.0, 5.84440879638, 1, 0.117093108594, 0.24033, 5.15537135087, 8.88575044168, 1, 0.0687154484196, 9.5473e-05, 4.59402630879e-16, 5.84440879638, 1, 0.111595418946, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.28616523, 1, 0.098247318, 0.007182, 0.0, 5.61600134656, 1, 0.110534396023, 0.180644, 4.42318848483, 7.80724771088, 1, 0.0563228799341, 9.1912e-05, 1.90323946937e-16, 5.61600134656, 1, 0.106158258127, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.278035566, 1, 0.100087769, 0.007126, 0.0, 5.83705459754, 1, 0.116301052272, 0.170728, 1.75660210862, 6.74237161214, 1, 0.0728973719207, 9.3797e-05, 3.98148946353e-16, 5.83705459754, 1, 0.110937000606, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.256143745, 1, 0.105860389, 0.007094, 0.0, 5.84347657088, 1, 0.116877269, 0.143095, 4.87252843791, 8.13493596274, 1, 0.0606658837448, 9.4356e-05, 5.20656314315e-16, 5.84347657088, 1, 0.11132499627, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.436623189, 1, 0.096226995, 0.007168, 0.0, 5.86673649068, 1, 0.116930585355, 0.333133, 5.43876714093, 11.5769505345, 1, 0.0680142493152, 9.5194e-05, 2.45014736469e-16, 5.86673649068, 1, 0.111421926011, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.215138604, 1, 0.107124201, 0.007056, 0.0, 5.8773870674, 1, 0.116779118776, 0.100863, 4.01497037105, 8.42502185852, 1, 0.0526606308607, 9.5403e-05, 4.28775788412e-16, 5.8773870674, 1, 0.111198229009, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.310395893, 1, 0.101131908, 0.007093, 0.0, 5.87233102896, 1, 0.117093194276, 0.202076, 2.80112463507, 7.74856503039, 1, 0.0700088254331, 9.4985e-05, 3.98148946353e-16, 5.87233102896, 1, 0.111635794414, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.26292338, 1, 0.095420894, 0.007406, 0.0, 5.11325719794, 1, 0.0967972464859, 0.160011, 5.45365642018, 8.59740336264, 1, 0.0627336470554, 8.5486e-05, 6.83214168607e-16, 5.11325719794, 1, 0.093957807009, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.238209412, 1, 0.101782876, 0.007318, 0.0, 5.41305279974, 1, 0.105053052306, 0.129019, 2.43498277806, 7.53890874377, 1, 0.0499611054124, 8.9536e-05, 4.27641460751e-16, 5.41305279974, 1, 0.101413394566, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.319184935, 1, 0.115101999, 0.007138, 0.0, 5.87192778672, 1, 0.116966772825, 0.196851, 2.61161864233, 7.47222320741, 1, 0.0628184005618, 9.3936e-05, 6.125368409e-16, 5.87192778672, 1, 0.111458968757, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.229508238, 1, 0.095931787, 0.007522, 0.0, 5.88272321959, 1, 0.116910420358, 0.125958, 2.38555555535, 7.11502034566, 1, 0.0550777429545, 9.6451e-05, 3.67522104295e-16, 5.88272321959, 1, 0.111369242956, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.238348465, 1, 0.114504906, 0.007146, 0.0, 5.31241687496, 1, 0.102379314601, 0.116609, 3.36233698884, 8.02310926512, 1, 0.0806209597116, 8.8559e-05, 2.30268478889e-16, 5.31241687496, 1, 0.099048330966, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.201998102, 1, 0.101175676, 0.007057, 0.0, 5.85911869676, 1, 0.116876523942, 0.093671, 3.83897361934, 8.05273835002, 1, 0.0590280339432, 9.4426e-05, 3.36895262372e-16, 5.85911869676, 1, 0.111355254105, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.21902506, 1, 0.099183425, 0.007123, 0.0, 5.86733221843, 1, 0.117097109556, 0.112624, 3.99854881895, 8.46800878732, 1, 0.0762352280032, 9.4635e-05, 5.51283156743e-16, 5.86733221843, 1, 0.111641398792, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.251217209, 1, 0.098903295, 0.007233, 0.0, 5.8818733973, 1, 0.117065213621, 0.144986, 5.26432343136, 8.24770690826, 1, 0.0634992689205, 9.4914e-05, 4.59402630334e-16, 5.8818733973, 1, 0.111590709409, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.262250948, 1, 0.094511938, 0.008565, 0.0, 5.85410683174, 1, 0.116820324212, 0.159077, 1.99014294454, 6.66421313857, 1, 0.0701755317436, 9.701e-05, 9.18805261759e-17, 5.85410683174, 1, 0.111240269552, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.267679082, 1, 0.101952888, 0.007149, 0.0, 5.85985232722, 1, 0.117132317275, 0.158482, 4.67593436289, 8.56759084825, 1, 0.0743096889212, 9.5194e-05, 2.14387894274e-16, 5.85985232722, 1, 0.111705145959, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.280504594, 1, 0.098419191, 0.007728, 0.0, 5.8719579175, 1, 0.116751398891, 0.174262, 4.10420965702, 8.3998129889, 1, 0.0673843005983, 9.5403e-05, 2.45014736333e-16, 5.8719579175, 1, 0.111133884253, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.237895199, 1, 0.09424985, 0.007704, 0.0, 5.34748421824, 1, 0.103196561337, 0.135853, 1.85606420288, 7.75270706313, 1, 0.0588799010341, 8.8349e-05, 3.94745963872e-16, 5.34748421824, 1, 0.0998889958417, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.274235854, 1, 0.097216495, 0.007206, 0.0, 5.87159628945, 1, 0.117147509009, 0.169716, 3.88093959796, 8.49780527017, 1, 0.0757847571125, 9.7359e-05, 3.0626842041e-16, 5.87159628945, 1, 0.111705280583, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 0.264443754, 1, 0.10586012, 0.007122, 0.0, 5.85199931526, 1, 0.11684640497, 0.151367, 6.16538106498, 8.95079506516, 1, 0.0688916229858, 9.4634e-05, 4.90029472393e-16, 5.85199931526, 1, 0.111267753202, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 0.283060643, 1, 0.098476662, 0.007111, 0.0, 5.67600110618, 1, 0.111815098673, 0.177381, 4.48820498943, 8.38718433054, 1, 0.0576180358573, 9.1981e-05, 4.44089209285e-16, 5.67600110618, 1, 0.107263353786, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.306803746, 1, 0.103937549, 0.007262, 0.0, 5.86490952977, 1, 0.117009412497, 0.195506, 4.25597077362, 8.2993835407, 1, 0.0662042144686, 9.8197e-05, 4.59402630703e-16, 5.86490952977, 1, 0.111484300731, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 0.263732419, 1, 0.106085365, 0.007128, 0.0, 5.87093679448, 1, 0.116932958364, 0.150424, 3.89543024248, 9.1562669192, 1, 0.0633696217376, 9.5054e-05, 3.36895262509e-16, 5.87093679448, 1, 0.111418070207, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 0.42398974, 1, 0.098304616, 0.007191, 0.0, 5.86730262289, 1, 0.117156766355, 0.318399, 2.77647902433, 8.55562978484, 1, 0.0632755952672, 9.5124e-05, 2.45014736196e-16, 5.86730262289, 1, 0.111696180342, 91.0, industrial.top_bin_right_02
