planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 1.809609658, 1, 0.097352102, 0.007901, 0.0, 7.535371842, 1, 0.0868346914649, 1.704249, 5.9522528114, 16.7737754401, 1, 0.0811664305408, 0.000107556, 7.31441053173e-16, 7.535371842, 1, 0.0497934083893, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.863431655, 1, 0.097334773, 0.007935, 0.0, 7.54389152898, 1, 0.0868244087324, 0.758053, 2.53363473835, 9.67560191174, 1, 0.0680036482994, 0.000108882, 6.00826580928e-16, 7.54389152898, 1, 0.0495285350446, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 7.157985524, 1, 0.095913901, 0.007862, 0.0, 7.54127100841, 1, 0.0868125958368, 7.054105, 5.42782727322, 19.1156807851, 1, 0.0833847543225, 0.000104623, 2.08983158818e-16, 7.54127100841, 1, 0.0495974486694, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.842558891, 1, 0.105031342, 0.0882, 3.76169683649e-15, 7.99681670721, 1, 0.0400496455978, 0.649248, 2.37275897024, 10.5451685283, 1, 0.0332795899594, 7.9549e-05, 2.10358046878e-15, 7.99681670721, 1, 0.0524113733248, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 1.4223183, 1, 0.107887814, 0.008145, 0.0, 7.55397219558, 1, 0.0868668947369, 1.306178, 5.58856102168, 22.897032616, 1, 0.0775291810379, 0.000107486, 2.35106053515e-16, 7.55397219558, 1, 0.0494113035007, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 2.194867939, 1, 0.107363526, 0.007885, 0.0, 7.53063355352, 1, 0.0867452863604, 2.079515, 5.03345416314, 18.1038534255, 1, 0.0658332715199, 0.000104413, 2.35106053515e-16, 7.53063355352, 1, 0.0496754964321, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.303628907, 1, 0.103106993, 0.007099, 0.0, 5.68955455212, 1, 0.105644430965, 0.193328, 4.51136798332, 8.53166059473, 1, 0.0596916891102, 9.4914e-05, 4.9002947509e-16, 5.68955455212, 1, 0.0941260274628, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.304168916, 1, 0.101450932, 0.00715, 0.0, 5.7054683454, 1, 0.105642281473, 0.195473, 1.94802597439, 8.66050336021, 1, 0.0591189166797, 9.4984e-05, 7.04417368739e-16, 5.7054683454, 1, 0.0942063524291, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.251264567, 1, 0.104946862, 0.007044, 0.0, 5.70540727889, 1, 0.105591446161, 0.139179, 3.75091413391, 8.32293427985, 1, 0.0553387699649, 9.4705e-05, 4.59402633653e-16, 5.70540727889, 1, 0.0941064337204, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.239864582, 1, 0.095311087, 0.007047, 0.0, 5.71746624228, 1, 0.105513438582, 0.137412, 4.02468282673, 9.65689458584, 1, 0.0811951871623, 9.4495e-05, 7.04417367036e-16, 5.71746624228, 1, 0.093907698732, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_right_01
