planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 2.115072804, 1, 0.102689855, 0.008022, 0.0, 7.55649200697, 1, 0.0868325540796, 2.004255, 5.62302064653, 14.2235943932, 1, 0.0598800452916, 0.000105949, 3.65720528241e-16, 7.55649200697, 1, 0.0495859239908, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 0.317443583, 1, 0.095965516, 0.007916, 0.0, 7.54316158116, 1, 0.0867708483711, 0.213455, 4.4184646497, 10.3475953285, 1, 0.0410857275904, 0.000107067, 2.61228948625e-16, 7.54316158116, 1, 0.0499474778497, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.381198613, 1, 0.099199451, 0.007898, 0.0, 7.53347525073, 1, 0.0866932338104, 0.273992, 6.46635007089, 15.2928109841, 1, 0.053549534292, 0.000109162, 5.48580790293e-16, 7.53347525073, 1, 0.0495537534794, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 3.327628817, 1, 0.106791659, 0.00783, 0.0, 7.56212013449, 1, 0.0868066418916, 3.212901, 3.6759268934, 10.6624799118, 1, 0.0551001023162, 0.000106158, 5.22457896837e-16, 7.56212013449, 1, 0.0493974490913, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 40.090781796, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.583781848, 1, 0.133702128, 0.007931, 0.0, 7.53558640818, 1, 0.086895050481, 0.442039, 3.24661416502, 12.5717038118, 1, 0.0763964461019, 0.00010972, 3.39597632243e-16, 7.53558640818, 1, 0.0496279670145, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_left_01
right_arm_TRRT, 0.870271141, 1, 0.099030868, 0.007856, 0.0, 7.52569960857, 1, 0.0866839084774, 0.76328, 3.82875607833, 11.7876563947, 1, 0.0637894714361, 0.000104273, 1.56737368182e-16, 7.52569960857, 1, 0.0497180545045, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_left_01
right_arm_TRRT, 1.237555768, 1, 0.126386158, 0.00702, 0.0, 5.71067265315, 1, 0.105342775583, 1.104057, 5.50442868133, 13.5142355484, 1, 0.0601905776482, 9.261e-05, 7.96297894712e-16, 5.71067265315, 1, 0.0936208403316, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.334545335, 1, 0.103151561, 0.007012, 0.0, 5.72626366782, 1, 0.105371065438, 0.224287, 2.02735399, 9.47438245387, 1, 0.064646142801, 9.4774e-05, 1.83761052215e-16, 5.72626366782, 1, 0.0937087386847, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.244945044, 1, 0.091959689, 0.006982, 0.0, 5.71759817388, 1, 0.105378575623, 0.145909, 2.299710739, 7.74451475112, 1, 0.0619968242943, 9.4355e-05, 2.75641578351e-16, 5.71759817388, 1, 0.0937365337179, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.388652845, 1, 0.09886742, 0.007007, 0.0, 5.71872619111, 1, 0.105387862772, 0.282684, 4.08424115909, 13.2601081987, 1, 0.0812501364521, 9.4425e-05, 5.81909998296e-16, 5.71872619111, 1, 0.0937135348032, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.229864916, 1, 0.101516189, 0.006991, 0.0, 5.71197192628, 1, 0.105673365295, 0.121264, 1.7472835736, 7.28577674051, 1, 0.0592399102946, 9.3727e-05, 6.43163684005e-16, 5.71197192628, 1, 0.0942126098892, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.375357442, 1, 0.099703785, 0.007004, 0.0, 5.69766236582, 1, 0.105516470969, 0.268556, 3.57513114877, 9.19352102326, 1, 0.0656998534329, 9.3657e-05, 4.2877578876e-16, 5.69766236582, 1, 0.0939780072919, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.225252178, 1, 0.090517521, 0.007042, 0.0, 5.72326047756, 1, 0.105468131602, 0.127599, 3.30929120447, 9.03760852266, 1, 0.0488306910477, 9.3657e-05, 6.43163682413e-16, 5.72326047756, 1, 0.0938579545453, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.26170388, 1, 0.097383966, 0.00702, 0.0, 5.7029929116, 1, 0.105339817703, 0.157205, 5.14479193259, 9.34388232313, 1, 0.0561655699941, 9.4914e-05, 5.20656316594e-16, 5.7029929116, 1, 0.0936356148329, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.256652683, 1, 0.110302258, 0.006997, 0.0, 5.7123204736, 1, 0.105676591396, 0.139259, 4.25393656347, 7.89060459901, 1, 0.0631943627571, 9.4425e-05, 7.04417370335e-16, 5.7123204736, 1, 0.0942262316058, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.375973509, 1, 0.097787992, 0.006993, 0.0, 5.71077847122, 1, 0.105413187295, 0.271099, 2.60447360868, 7.54646063762, 1, 0.0547502763414, 9.3517e-05, 6.12536842567e-16, 5.71077847122, 1, 0.0937598303988, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.320045725, 1, 0.12435495, 0.006983, 0.0, 5.71113168927, 1, 0.105629377067, 0.188613, 0.74840245345, 6.20039304603, 1, 0.0608098143712, 9.4775e-05, 2.75641579846e-16, 5.71113168927, 1, 0.0940954936989, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.398313429, 1, 0.092554352, 0.00697, 0.0, 5.70616444433, 1, 0.105559170246, 0.298695, 5.90673410151, 9.53102307437, 1, 0.0770536981523, 9.4077e-05, 3.98148947323e-16, 5.70616444433, 1, 0.0940351856166, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.279925749, 1, 0.091619463, 0.007009, 0.0, 5.70589778377, 1, 0.10557256639, 0.181203, 4.53957046542, 9.20826544117, 1, 0.0838176547126, 9.4286e-05, 3.36895262721e-16, 5.70589778377, 1, 0.0940173142429, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.316363413, 1, 0.099287988, 0.007012, 0.0, 5.7094118235, 1, 0.105412647128, 0.209969, 2.40859138305, 8.55599346886, 1, 0.0789782009446, 9.4425e-05, 6.73790525675e-16, 5.7094118235, 1, 0.0937379598618, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.229544767, 1, 0.095455767, 0.007001, 0.0, 5.16963343538, 1, 0.0888286549598, 0.127, 4.15928736054, 8.11765425054, 1, 0.059571416676, 8.8e-05, 5.92118947444e-16, 5.16963343538, 1, 0.0787466564388, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.260734899, 1, 0.089083893, 0.006986, 0.0, 5.72577140678, 1, 0.105518624187, 0.164571, 1.18035260906, 6.90770487219, 1, 0.0646207476543, 9.4006e-05, 5.51283156374e-16, 5.72577140678, 1, 0.0939764290534, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.26770052, 1, 0.093042815, 0.006992, 0.0, 5.72428938671, 1, 0.105422630906, 0.167571, 3.07867368918, 7.65677915715, 1, 0.0527094673986, 9.4705e-05, 1.53134210157e-16, 5.72428938671, 1, 0.0938129124456, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_right_01
